2019-12-11 17:40:18,48.4765379757045,-1.54902290485288,3.75907105475621,0,7,7,22,98,61,9,1,91,80
2019-12-12 10:14:43,48.4955672926715,-1.11493819445136,6.42905173610386,0,11,29,20,79,32,64,30,77,47
2019-12-22 00:53:35,48.9079350255932,-1.54267838622568,3.37187908374326,0,10,22,8,67,91,51,95,68,86
2019-12-19 09:51:01,48.1971938722754,-1.16180039903233,7.66308909685495,0,15,7,22,7,36,52,63,50,71
2019-12-02 09:28:11,48.0198891977872,-1.18787477313908,9.8804738548959,0,13,18,45,86,30,13,88,40,3
2019-12-16 14:47:44,48.0881598033422,-1.68135128388244,-3.69425623756566,0,17,13,48,81,19,94,67,46,17
2019-12-12 13:05:45,48.2723482955584,-1.682873965559,6.76742186991843,0,12,6,23,19,43,59,72,79,46
2019-12-22 11:42:25,48.9277030652984,-1.35323428425623,-2.33078353122379,0,9,12,11,63,94,51,4,89,13
2019-12-28 22:44:19,48.7448829597537,-1.01694051456495,10.3765034900869,0,4,26,0,46,90,85,66,27,92
2019-12-02 12:12:53,48.7782231759179,-1.00452640047508,11.2538852385496,0,11,25,32,54,71,73,39,36,74
2019-12-09 05:51:42,48.1445282237346,-1.57855502822369,10.7302847005102,0,16,23,48,10,39,78,84,92,29
2019-12-16 15:08:30,48.0435139755921,-1.77831802832816,4.75298946804972,0,9,8,26,64,78,64,48,83,26
2019-12-06 18:13:06,48.0762061179039,-1.12364779558203,6.15566165752507,0,17,14,3,22,62,10,35,27,2
2019-12-23 08:57:00,48.6239454357996,-1.7502511519707,1.31920602699705,0,5,0,32,9,72,42,4,35,37
2019-12-08 11:39:17,48.2747234600944,-1.77847651288774,0.0230126325148217,0,5,6,40,49,84,82,20,54,54
2019-12-16 12:33:14,48.6387720842095,-1.18656279946983,14.4939140996402,0,1,0,44,76,26,69,67,19,28
2019-12-19 07:56:17,48.453084138433,-1.79650971470238,-1.74826813663741,0,4,15,40,85,72,93,42,88,18
2019-12-12 04:14:47,48.6245287710915,-1.68656287420847,-4.7680995379426,0,3,0,12,90,19,58,27,59,95
2019-12-17 15:38:43,48.9804839943445,-1.80153569569883,-4.95796702194864,0,5,23,0,89,45,9,14,46,1
2019-12-06 17:09:55,48.7447481144894,-1.74799920327403,12.6552158983681,0,13,24,46,62,70,52,50,21,84
2019-12-03 01:15:58,48.8816644637294,-1.99991005426269,2.45326690443478,0,8,24,29,78,79,51,71,62,84
2019-12-24 06:17:23,48.6574298551574,-1.13982110756441,2.18614685218136,0,11,28,31,93,8,50,16,2,22
2019-12-12 04:52:26,48.7042984043734,-1.75021026178739,-2.16780475255465,0,16,26,18,6,78,78,87,9,25
2019-12-14 11:36:10,48.5158734822254,-1.81525612055103,7.70501173739555,0,7,20,20,47,57,40,85,84,19
2019-12-24 04:42:32,48.1165253124742,-1.4299652238516,6.15536970745556,0,12,2,38,77,86,59,71,92,3
2019-12-07 15:35:25,48.8395383622681,-1.52702260507598,12.4971830712153,0,18,0,45,45,26,78,5,17,40
2019-12-25 21:37:28,48.657596265272,-1.08137004174356,7.60797284338995,0,13,27,40,99,12,57,29,1,15
2019-12-30 05:40:03,48.3648286836058,-1.83351984193247,1.51352727250826,0,10,16,25,23,26,4,11,2,88
2019-12-17 04:49:16,48.696098198507,-1.77594498907027,13.3297169298538,0,9,1,1,41,56,25,57,71,4
2019-12-02 02:35:06,48.4358684506434,-1.57968261632122,6.72648366621066,0,9,7,6,59,79,39,39,53,7
2019-12-11 08:15:58,48.582859019089,-1.48555159032603,-2.33962415267696,0,9,12,49,83,43,60,72,75,8
2019-12-17 13:38:10,48.2263945556369,-1.09015942462262,3.61372623528062,0,17,1,31,67,67,85,60,28,94
2019-12-29 14:18:53,48.60859754058,-1.71738524023322,0.163162880653126,0,13,19,22,52,78,72,8,74,60
2019-12-11 13:05:28,48.1564848609997,-1.22595015644373,1.15340055765277,0,19,13,40,15,92,26,73,46,64
2019-12-06 21:36:15,48.5143969242994,-1.41450652778824,-2.10429324447377,0,15,25,34,59,34,54,83,43,55
2019-12-06 06:57:08,48.1982572508036,-1.16469279451514,1.60732533671303,0,19,18,4,42,40,98,82,6,96
2019-12-29 19:39:24,48.8011917792266,-1.24067653959649,-0.190875697969867,0,8,9,45,46,89,96,46,67,22
2019-12-09 08:16:29,48.9521867395156,-1.23271706618029,0.187782092107358,0,14,22,23,61,32,60,56,93,78
2019-12-03 10:36:29,48.0933841937656,-1.29974373863067,7.52859598003728,0,10,4,42,67,56,56,17,3,25
2019-12-20 08:29:01,48.6667101065008,-1.16075422342902,0.138104015094277,0,8,15,44,15,83,75,79,27,28
2019-12-08 10:07:42,48.8447561617218,-1.08227452546464,10.0545011023313,0,8,16,34,14,70,95,59,4,56
2019-12-13 19:23:29,48.0359004424121,-1.74328379972991,8.84044270163423,0,15,27,37,99,17,22,77,27,60
2019-12-04 17:02:14,48.8530404147939,-1.15937761783571,9.44985036386636,0,3,22,35,85,40,6,64,48,71
2019-12-26 07:13:55,48.9944712636035,-1.22031124831192,8.97533034764944,0,3,9,21,45,68,80,15,12,38
2019-12-06 03:30:14,48.6395398041418,-1.80887894463208,13.5883859892322,0,11,8,27,74,79,52,10,99,37
2019-12-10 02:08:45,48.6924644064589,-1.69050278919307,0.165804966430089,0,18,15,5,54,70,79,97,98,61
2019-12-30 07:51:06,48.88893661736,-1.23676210420055,8.65767146770734,0,14,5,37,6,8,99,73,26,27
2019-12-24 16:55:43,48.2071677880395,-1.81964143776318,-4.95780585285174,0,10,3,18,40,97,21,4,90,8
2019-12-24 01:36:35,48.9009868171536,-1.22168747439128,-4.5360131890215,0,1,21,35,81,25,40,13,11,65
2019-12-25 16:44:38,48.6212518697703,-1.20788609292725,1.09835907448938,0,19,24,9,47,72,9,34,73,8
2019-12-15 06:08:32,48.9451225516131,-1.59403437589949,6.14588031039847,0,1,27,12,26,7,32,97,94,38
2019-12-10 21:26:55,48.7543621727984,-1.47366751193705,-0.908774402881402,0,1,12,1,18,53,57,20,31,70
2019-12-24 04:13:11,48.7985347196453,-1.41540268455418,13.4020319717946,0,2,12,17,76,53,84,20,95,58
2019-12-22 07:10:27,48.4987106567708,-1.10287940926053,-3.27420677024601,0,2,19,11,59,13,71,25,40,79
2019-12-22 14:35:49,48.0428824103637,-1.95061571707512,0.651867471938891,0,7,7,36,99,48,0,75,21,3
2019-12-04 02:30:11,48.2720069728196,-1.82844517046048,10.6289491227963,0,11,24,8,84,7,70,34,77,93
